AppliedSchool,Degree,Major,Result,Year,EnglishLevel,TOEFL,IELTS,GRE,School,SchoolMajor,GPA,Post_School,Post_Major,Post_GPA,Other_Info
东北大学,硕士,Journalism,录取,2017,3,101.0,,320,211,新闻学,93.0,,,,推荐信一篇是带科研的系主任一篇是熟识的课程老师一篇是实习的外媒副主编。发表新媒体方向水论文，一个跟着系主任的科研，省级报刊实习三个月，央视实习两个月，外媒实习半年，政府公关部门实习两个月，参与独立记者组织几个月，运营个人自媒体账号两年单篇阅读量达到过10w，自制短片两部，市场营销大赛一个，学生会各种活动，校级奖学金和各种奖
乔治华盛顿大学,硕士,Public Policy,录取,2016,4,116.0,,324,双非,英语+国际经济与贸易,84.0,211,翻译,84,政策咨询公司part-time analyst一年半，联合国WFP三个月实习，企业全职工作一年左右，其他零零碎碎的工作经验一些，NGO 志愿者和会议志愿者几个。推荐信本科美国教授+联合国小职员+咨询公司老板，算是业内学者但也不是什么牛推。(我选offer的都是因为奖学金还没发)
香港城市大学,硕士,Energy and Environment,录取,2017,2,,6.5,0,双非,环境工程,89.11,,,,奖学金还蛮多的，但是感觉成绩还是很重要
奥克兰大学,硕士,Management,录取,2015,2,94.0,,0,双非,酒店管理,88.0,,,,
弗吉尼亚大学,硕士,Architecture,录取,2015,2,94.0,,321,211,建筑学,81.0,,,,
南洋理工大学,博士,Electrical and Electronics Engineering,录取,2015,2,92.0,,0,211 & 985,电子信息工程,85.5,,,,无论文，有实验室研究经历
佛罗里达大学,硕士,Electrical and Electronics Engineering,录取,2015,2,100.0,6.5,320,211 & 985,电子信息工程,82.0,,,,
佛罗里达州立大学,硕士,School Psychology,录取,2015,3,102.0,,326,双非,影视学,84.0,,,,
新加坡国立大学,硕士,Financial Engineering,录取,2017,3,,7.0,327,211,金融学,86.0,,,,获奖挺多的，衍生知识竞赛全国一，美模水水的二等。
弗吉尼亚理工,博士,Engineering Mechanics,录取,2016,2,90.0,,322,,应用化学,88.0,211 & 985,应用化学,88,"核心SCI论文一作一篇，二作一篇，三作三篇
获得几项校优秀奖，本硕毕业优秀奖
香港理工大学RA经历"
香港城市大学,硕士,Computer Science,录取,2017,3,,7.0,0,211 & 985,计算机科学与技术,80.0,,,,水的不行 只有大创和水实习证明
加州大学戴维斯分校,硕士,Statistics,录取,2015,3,100.0,,326,211 & 985,金融工程,89.0,,,,实习：四大行+券商+水实习，美国交换，各种比赛志愿活动有点奖都是很一般的那种。。
伦敦大学国王学院,硕士,Cultural Creative Industries,录取,2017,3,,7.0,0,211,翻译,84.0,,,,全程diy，过会儿会把申请经验整理一下发上来～希望对大家有帮助。
德克萨斯大学奥斯汀分校,硕士,Electrical and Electronics Engineering,录取,2017,3,101.0,,325,211 & 985,应用物理学,91.0,,,,"台湾交通大学一学期交换, 92.22/100"
谢菲尔德大学,硕士,Logistics and Supply Chain Management,录取,2017,0,,6.0,0,,物流和供应链,92.0,,,,
香港浸会大学,硕士,Applied Economics,录取,2016,2,,6.5,0,双非,统计学,84.0,,,,"在香港AIA实习一周
在新西兰交流半个月（然而我觉得都是挺水的）"
香港大学,硕士,Electrical and Electronics Engineering,录取,2017,2,,6.5,0,双非,信息工程,84.0,,,,"双非，3.44,6.5，铁塔实习，还有一个水实习，一篇水论文，两段水科研。本来以为要过完年4,5月份才会有消息的，没想到来这么早，稀里糊涂的哈哈，所以也不知道该选哪个。。"
莱斯大学,硕士,Architecture,录取,2015,2,98.0,,310,双非,建筑学,84.0,,,,
香港中文大学,硕士,Social Policy,录取,2014,2,96.0,,0,双非,经管类,88.61,,,,"因为班里属于整体不学习傻乐的，一等奖学金三年比较唬人，三好学生什么的；
几个支教志愿者；
一篇水文三作；
实习和申请专业也不相关；
推荐信一封系主任（副教授），一封社会学专选课的老师（讲师），都给上过课，平常也不大爱和老师交流，混个脸熟的
学校是北京学院路那一堆里其貌不扬的，本科专业多少有点关联，数学概率统计考得都挺高，社科人文类的课选的也比较多。"
新加坡国立大学,博士,Bioinformatics,录取,2017,3,103.0,,325,211,生物工程,84.0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,生物学,84,一篇SCI一作，一篇SCI综述二作
香港理工大学,硕士,"Linguistics, Interpretation and Translation",录取,2014,4,110.0,,324,双非,英语翻译,88.0,,,,无论文无牛推，一个国奖，国企外企翻译实习，CATTI二口证书。
匹兹堡大学,硕士,Higher Education Administration,录取,2014,3,104.0,,315,国外高校（含港澳台）,经济学,88.0,,,,"无论文，一个牛推（基金会的president)， 两个外国老师RL
学生会部长，专业course rep； 高教相关活动参加不多，就在学校招生办实习过 教育相关活动比较多一些：两次河南支教，在英国交换期间去教过多动症儿童，大三结束后休学gap year了一年，在一家教育机构做全职，带过10多期青少年及大学生营队"
威斯康星大学,硕士,Special Education and Teaching,录取,2017,2,93.0,,311,211,中文,81.0,,,,9年中学工作经验，创办公益组织，论文6篇，优秀教育工作者
香港浸会大学,硕士,Applied Economics,录取,2016,2,,6.5,0,211 & 985,经济学,91.0,,,,"一个银行实习，一个会计事务所实习，纯盖章。。你们懂得。。
无牛推，两个都是任课老师
没啥上得了台面的学术奖 只有一个全国大学生数学竞赛二等奖，和一个学校沙盘的二等奖  QAQ
每年都拿奖学金 但是都只是三等。
在学校一个创新创业研究所挂名，很水
还有一个暑期交流 去的英国邓迪 估计大家没听说 英国全英排名快40了：）
没有发表过论文，PS,RV里写的都是上课做过的作业和项目什么的。"
埃克塞特大学,硕士,Information Technology Management,录取,2015,3,,7.0,0,,信息管理,86.0,,,,还有一个985的经济学双学位
香港城市大学,硕士,Language Studies,录取,2016,4,,7.5,0,,行政管理,88.2,,,,一个NC助教的实习，一个小学二个月的实习，一个民政局2个星期的水实习。。。
香港科技大学,硕士,Environmental Engineering and Management,录取,2016,2,,6.5,0,211 & 985,给排水科学与工程,85.5,,,,一次一等奖学金两次二等，无论文，无项目
阿姆斯特丹大学,硕士,Computational Science and Engineering,录取,2016,3,100.0,,319,211,计算数学,87.0,,,,老一套的奖学金和数模水奖。作为数学系里的低智商，一坨书能看看明白就够我好受的了....
墨尔本大学,硕士,Construction Management,录取,2014,2,97.0,,309,双非,电气工程及其自动化/工程造价,85.0,,,,建模美赛M奖，国内各种国家级校级大小奖项，无paper
乔治华盛顿大学,硕士,Data Science,录取,2017,2,93.0,,312,双非,,84.0,,,,
霍夫斯特拉大学,硕士,Human Resource Management,录取,2014,2,98.0,,329,双非,社会学,77.0,,,,
爱丁堡大学,硕士,International Relations,录取,2016,3,,7.0,0,双非,国际研究,84.0,,,,两篇核心，一个公众平台自己写点东西，实习志愿者若干~，LSE还没来，不过才递交3周，不急不急，华威的是和NTU的双硕士，半个月出的，爱丁堡3周，哈哈，各位加油！
斯图加特大学,硕士,Applied Physics,录取,2015,2,,6.5,317,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,应用物理学,83.0,,,,只有学生干部获的奖　什么国奖国励加权硬伤注定无缘　没有文章　水实习水科研　实习在学校强磁场实习关于纳米材料　还有　中科院凝聚态物理研究所　周老师ＡＲＰＥＳ组待了几星期而已
佐治亚大学,硕士,Journalism,录取,2015,3,102.0,,315,211 & 985,新闻,88.0,,,,
香港大学,硕士,Journalism,录取,2017,4,,7.5,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,英语,88.0,,,,
香港中文大学,硕士,Economics,录取,2013,3,107.0,,330,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,经济学,90.19,,,,有一篇论文但是没发表，只参加了个学术会议
香港中文大学,硕士,Food Science,录取,2015,2,99.0,,0,,,85.42,,,,
密歇根大学安娜堡分校,硕士,Epidemiology,录取,2017,3,103.0,,320,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,生物技术,88.0,,,,"推荐信：交大导师教授，耶鲁授课教授，台湾的大学校长；
国奖两次；一作一篇;
上海交大英式橄榄球队队员；
个人网站：
http://www.maxin1995.com/"
俄勒冈大学,硕士,Arts and Administration,录取,2015,2,99.0,,0,双非,视觉传达设计,84.0,,,,3个月画廊实习经历，艺术家私人机构，艺术家美国大牛但并没给他名下推荐信。其余两封均来自学校丝毫不权威的老师。若干会议志愿者经历，没论文，没突出的奖学金。背景薄弱，唯一有点有点就是申请全程够主动（算吗？）。
悉尼大学,硕士,Digital Communication and Culture,录取,2015,3,,7.0,0,双非,汉语言文学,86.3,,,,"文学院和教育学院两位院长写的推荐信，都是自己的论文导师，有论文发表，有省级科研，有奖学金。目前还拿到了香港科技大学的offer,墨大的最后一年要求均分82."
约翰霍普金斯大学,硕士,Environmental Engineering,录取,2016,3,106.0,,325,,环境科学,88.0,,,,"省部共建211
中科院水实习 地方机构水实习 UCB半年 水项目 2篇外推
一堆水活动"
加州大学洛杉矶分校,硕士,Law,录取,2015,3,105.0,,0,211 & 985,法学,88.0,,,,除了学校其他背景一般，无牛推无牛实习，托福也没刷高＝ ＝
伊利诺伊大学厄巴纳-香槟分校,博士,Nuclear Engineering,录取,2017,2,97.0,,327,清华/北大/中科大,核工程,88.0,,,,16年暑期去加拿大阿尔伯塔大学交流3个月
新加坡管理大学,硕士,Professional Accounting,录取,2015,4,,7.5,0,双非,国际商务经济,84.22,,,,
佛蒙特大学,硕士,Early Childhood Education,录取,2015,1,76.0,,0,,,80.0,,,,
波士顿学院,硕士,Curriculum and Instruction,录取,2014,3,103.0,,314,双非,汉语言文学,84.0,双非,课程与教学伦,84,"本科和硕士都是北师大出身；几年北京市顶级重点高中的工作经历：老师、班主任、项目负责人；有过几篇论文发表，但都不是重量级的；出版过一本书；无牛推 
参加过的学生活动比较多，学生会副主席，新生班辅导员，舞协创始人之一，坚持三年在农民工打工子弟小学支教，奥运会残奥会志愿者什么的"
香港理工大学,硕士,Teaching English as a Second Language,录取,2014,0,,,0,双非,对外汉语,86.8,,,,双非背景，应届生，三年奖学金，一些小奖，三个实习（外企、国企、国外）。
哥伦比亚大学,硕士,Public Administration,录取,2017,4,,8.0,320,双非,英语,88.0,,,,全程DIY，8年政府外事工作经验应该加分不少，PS自己用心写的，跟项目匹配度较高，有一封牛推。无经济学和数学背景，但好像影响不大。
塔夫茨大学,硕士,Economics,录取,2015,3,107.0,,326,211,经济学,90.0,,,,一篇国内水核心，一篇水英文期刊，无牛推，参加过MCM M奖，国赛国二，一次RA经历，投行实习一次
香港城市大学,硕士,Electronic Information Engineering,录取,2014,0,,,313,双非,电子信息工程,88.6,,,,一本双非学校，无论文，无项目，一个弱实习，奖学金若干，各种奖状若干，软考中级软件设计师，全国计算机等级二级三级，江苏省计算机等级二级三级。
