AppliedSchool,Degree,Major,Result,Year,EnglishLevel,TOEFL,IELTS,GRE,School,SchoolMajor,GPA,Post_School,Post_Major,Post_GPA,Other_Info
巴黎第十一大学,硕士,Chemistry,录取,2015,2,93.0,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,化学基地班,88.0,,,,"论文：一篇2作一篇3作一篇5作均在投 四篇会议论文
竞赛：有全国大学生化学实验竞赛一等奖（超水...)
推荐信：一封老板一封班导一封院长
法语：TEFB2 有法语双学位 口语流利（面试应该加了分）

参加了n+i项目拿了快十个ad（损人品....)就不报了，没什么价值，建议学弟学妹还是把它们留给有需要的人吧~"
墨尔本大学,硕士,Electrical  Engineering,录取,2017,3,,7.0,0,211 & 985,自动化,80.16,,,,"无科研，无论文，水创新项目，大三专业课均分较高,两次国外短期交流经验，很多次志愿者证明，一个国家级志愿者证明。"
香港中文大学,硕士,Hospitality and Real Estate Management,录取,2016,4,,7.5,0,双非,法语,84.0,,,,
克拉克森大学,博士,Chemistry,录取,2016,3,,7.0,318,双非,制药工程,86.0,双非,药学,,在等UGA的奖学金结果，不知道什么时候能出。要是能拿到UGA的全奖，别的都不等了。本命年才过完，希望好运快快来！
雪城大学,硕士,Documentary,录取,2015,4,111.0,,324,211,新闻学,87.0,,,,"4份媒体实习（报社，电视台，网站，通讯社）/校报编辑+院报美编/AIESEC志愿者/义教活动
推荐信3封：来自加国2位教授（一人4所），专业老师，电视台boss
我的WS非常杂，基本按照不同学校不同方向来交的。这其中包括我在加国交换时写的essay（包括小说、电影镜头的分析）、Poli Sci的课程作业；美编版面；专业课上的报道翻译；自己拍的小片子。"
俄亥俄州立大学,博士,Economics and Econometrics,录取,2015,4,112.0,,327,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,Mathematical Finance,89.0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,金融,90,无发表论文，推荐信海外教授一篇
香港城市大学,硕士,Engineering Management,录取,2016,2,,6.5,0,,物流管理,85.0,,,,
斯蒂文斯理工学院,硕士,Chemical Engineering,录取,2016,2,90.0,,322,211 & 985,化学与化工学院,84.0,,,,
香港中文大学,硕士,Electrical and Electronics Engineering,录取,2014,2,90.0,,0,双非,通信工程,86.0,,,,清华大学项目两个，本校小项目两个，世界500强公司实习经历一个，无牛推无牛论文。
香港城市大学,硕士,Accounting & Finance & IEF,录取,2013,0,,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,软件工程&经济,75.0,,,,"某不只是五百强财务工作经验一年；
推荐信是面试过后一周突然想起申台湾有留下才上传的，不知道老师看到没有-0-。"
诺丁汉大学,硕士,Contemporary Chinese Studies,录取,2015,2,,6.5,0,双非,汉语言文学(师范）,82.0,,,,
雪城大学,硕士,Architecture,录取,2015,2,92.0,,314,211 & 985,环艺,85.49,,,,
奥胡斯大学,硕士,Electrical Engineering,录取,2016,2,,6.5,0,211 & 985,电气工程,85.0,,,,无paper，无竞赛，无牛腿，有过实习，水过实验室。
查尔姆斯理工大学,硕士,Supply Chain Management,录取,2017,2,98.0,,320,211 & 985,工业工程,88.0,,,,
香港科技大学,博士,Mechanical Engineering,录取,2014,0,,,0,双非,力学,87.2,,,,
香港理工大学,硕士,Finance,录取,2016,3,,7.0,0,双非,国际会计,85.0,,,,中国银行柜台工作经验一年
香港大学,硕士,Teaching English to Speakers of Other Languages,录取,2016,3,,7.0,0,双非,英语,81.0,,,,
纽约大学,硕士,Public Health,录取,2014,0,,,331,双非,临床,81.0,,,,三无.....
滑铁卢大学,本科,Environmental Engineering,录取,2015,4,,7.5,0,,,86.09,,,,
明尼苏达大学双城分校,博士,Biochemistry and Molecular Biology,录取,2015,3,,7.0,329,211 & 985,生物科学,93.0,,,,
布朗大学,硕士,Public Administration,录取,2017,4,111.0,,330,清华/北大/中科大,社会学,84.0,,,,一个国内公益基金会实习，社区公益项目志愿经历（学术相关），会议论文一篇
纽约州立大学石溪分校,博士,Computer Science,录取,2014,3,105.0,,323,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,计算机科学,87.92,,,,
香港大学,硕士,Transportation Engineering,录取,2016,2,,6.5,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,土木,83.0,,,,
普渡大学,博士,Civil Engineering,录取,2015,2,97.0,,322,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,工程力学,88.0,,,,
代尔夫特理工大学,硕士,Computer Science and Computer Engineering,录取,2013,0,,,0,双非,生物医学工程,87.1,,,,三无，转专业，好久好久才来的结果，
南加州大学,硕士,Electrical Engineering,录取,2016,3,100.0,,322,双非,自动化,88.0,,,,
马里兰大学帕克分校,硕士,Electrical and Electronics Engineering,录取,2016,2,98.0,,321,,电子,87.0,,,,
香港浸会大学,硕士,Education,录取,2016,2,,6.5,0,双非,商务英语,84.38,,,,
福特汉姆大学,硕士,Global Finance ,录取,2015,0,,,0,211,数学与应用数学,84.0,,,,"1.一篇金融领域论文；
2.人民奖学金；
3.作为合伙人成功创办年收入近400万人民币企业经历；
4.作为创始人之一创办社会组织，已公益服务超过3000名5-12岁儿童；
5.北京市级本科生科技创新项目；
6.学生工作四年经验，获得多项荣誉。"
波士顿学院,博士,Chemistry,录取,2017,2,98.0,,322,211 & 985,化学,89.0,,,,无论文；推荐信学校实验室老板一封moderate，任课老师一封strong，暑期研究项目导师一封目测strong；三年专项一等奖学金；经历的话主要就学校实验室这边1年多搬砖+暑期研究项目。
香港科技大学,硕士,Telecommunication,录取,2016,3,,7.0,0,,通信工程,82.0,,,,无论文无项目，参与活动较多
香港科技大学,硕士,Financial Mathematics,录取,2016,3,,7.0,319,,数学与应用数学,88.0,,,,
佛罗里达州立大学,博士,Chemistry,录取,2015,3,104.0,,319,双非,应用化学,86.0,,,,二区二作三作各一篇
拉夫堡大学,硕士,Digital Media and Society,录取,2016,0,,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,政治学与行政学,84.0,,,,3年记者团 长江日报1个月 广州日报1个月 凤凰网4个月
埃默里大学,硕士,Epidemiology,录取,2017,3,106.0,,325,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,食品,88.0,,,,没有论文，2段食品相关科研，和epi没啥关系，而且比较浅显；1段生物统计的科研；1段医院里水实习；推荐信都是自己学校的副教授，没大牛没强推（哈哈自己写的，风格完全一致）
爱丁堡大学,硕士,Structural and Fire Safety Engineering,录取,2015,3,,7.0,0,211 & 985,港口航道与海岸工程,83.0,,,,"1. 科研项目3个，一个是大学生创新，还有的是跟着教授做实验，很感谢大学期间教俺的某位教授，人品和学术水平都是棒棒哒！！
2. 有一段工作经历，所在单位还算踉踉跄跄挤进世界500强~~~"
香港中文大学,硕士,Information Technology,录取,2015,3,,7.0,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,国际软件学院,81.0,,,,个人项目经历及获奖经历比较丰富，今年获得创青春全国大学生创业计划竞赛金奖等。
雪城大学,硕士,Architecture,录取,2017,3,102.0,,316,双非,建筑学,84.0,,,,
波士顿大学,硕士,Anatomy and Neurobiology,录取,2014,3,101.0,,317,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,临床医学,82.0,,,,无奖无paper无牛推
德克萨斯农工大学,硕士,Landscape Architecture,录取,2015,2,99.0,,318,双非,园林,84.96,,,,
悉尼大学,硕士,Management,录取,2015,0,,,0,211,经济学,88.0,,,,无论文 无牛推 社会活动较多
英属哥伦比亚大学,博士,Chemistry,录取,2016,3,105.0,,322,211 & 985,化学,89.0,,,,背景：珠峰计划，交流经历很多，其中加拿大公派UO交流一年，所有成绩为A+，加拿大教授推荐信两封，无paper，两段科研经历，其他什么国家励志，校级几等的就不说了。
特温特大学,硕士,Nanotechnology,录取,2015,3,,7.0,0,,材料科学与工程,84.0,,,,"还有奥胡斯大学正在under treatment，等不鸟了
本科一篇EI 水文accepted，实验室水经历2年，水了2个发明专利在审核。。总体来说都很水啦。。"
曼彻斯特大学,硕士,Polymer Materials Science and Engineering,录取,2016,2,,6.5,0,211,化学,88.0,,,,无论文，无牛推，水科研，背景无亮点。
印第安纳大学,硕士,Law,录取,2015,2,,6.5,0,211 & 985,法律,84.0,,,,3个实习，社团活动若干，美国游学一个月。3封推荐信都是学校的老师，两位教授一位讲师，都是比较熟悉分数也比较好的。
香港理工大学,硕士,International Tourism and Convention Management,录取,2015,2,,6.5,0,双非,旅游管理,84.38,,,,
明尼苏达大学双城分校,硕士,Geography & Geology & GIS,录取,2013,3,104.0,,315,双非,地理信息系统,82.0,,,,
亚利桑那州立大学,硕士,Communication Studies,录取,2015,1,85.0,,0,211 & 985,广播电视编导（电影制作方向）,88.0,,,,
香港理工大学,硕士,Operational Research and Risk Analysis,录取,2014,0,,,0,双非,金融学,88.0,国外高校（含港澳台）,operational research and risk analysis,,本科期间发表5篇论文，2篇国家级
香港中文大学,硕士,Finance,录取,2015,3,109.0,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,金融学,89.3,,,,
伦敦政治经济学院,硕士,Financial Statistics,录取,2014,0,,,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,统计,84.0,,,,
香港中文大学,硕士,Economics,录取,2017,3,,7.0,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,金融学,85.08,,,,
南安普顿大学,硕士,Embedded System,录取,2017,3,,7.0,0,211 & 985,软件工程,81.0,,,,
香港教育学院,硕士,China Studies,录取,2016,0,,6.0,0,,编辑出版学,83.0,,,,三段报社实习，学生干部
德克萨斯农工大学,博士,Electrical and Electronics Engineering,录取,2015,2,90.0,,325,清华/北大/中科大,电子信息工程,88.0,,,,
香港科技大学,硕士,Electrical Engineering,录取,2016,2,,6.5,0,211 & 985,光信息科学与技术,84.0,,,,"无论文，无牛推。不过有理工科可能比较少的一个比较对口的实习，然后有两个学校的水项目，其中一个发了国内的水专利，有一个和物理教学有关的志愿者经历。一个学校的单项奖学金（对，就是那种三等奖以下的安慰奖）。所以基本上没什么加分项。
辅修公共关系学，以为能帮助申一下人机交互，结果并没什么用。"
香港中文大学,硕士,Education,录取,2015,3,,7.0,0,211,英语,87.0,,,,
加州大学洛杉矶分校,硕士,Economics and Econometrics,录取,2016,3,107.0,,327,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,经济学,91.0,,,,
谢菲尔德大学,硕士,Wireless Communication,录取,2017,3,,7.0,0,浙大/复旦/南大/南开/武大/华中科大/上海交大/天大,通信工程,84.0,,,,"一个水水的大创和各种学校的实习（写做了很多研究工作）
两个社团主席、组织活动
一个水水的全国优秀奖、市第二名"
加州大学河滨分校,博士,Materials Science and Engineering,录取,2015,3,108.0,,318,,物理,88.0,,Physics,84,
乔治华盛顿大学,硕士,Computer Science,录取,2015,2,93.0,,316,211 & 985,计算机科学,81.0,清华/北大/中科大,CS,81,BAT工作4年，经理
亚利桑那州立大学,硕士,Architecture,录取,2017,1,89.0,,308,双非,建筑学,82.23,,,,有去一个暑假国外实习的经历，还有一次就是国内普通设计院实习
香港中文大学,硕士,English,录取,2016,4,,7.5,0,211 & 985,英语,86.0,,,,两个学校的实习，大半年全职翻译，两个校外实习，一些小的竞赛奖
利物浦大学,硕士,Marketing,录取,2015,2,,6.5,0,211 & 985,金融,78.0,,,,
谢菲尔德大学,硕士,Water Engineering,录取,2016,3,,7.0,0,双非,水利水电工程,81.0,,,,
